entity,entity_name,lpa_reference,lpa_name,la_name
44003614,Laceby,E60000054,North East Lincolnshire LPA,North East Lincolnshire Council
44003615,Cottagers Plot,E60000054,North East Lincolnshire LPA,North East Lincolnshire Council
44003620,Great Coates,E60000054,North East Lincolnshire LPA,North East Lincolnshire Council
44001417,Kirton in Lindsey,E60000055,North Lincolnshire LPA,North Lincolnshire Council
44005170,Redbourne,E60000055,North Lincolnshire LPA,North Lincolnshire Council
44005172,Scawby,E60000055,North Lincolnshire LPA,North Lincolnshire Council
44005171,Brigg,E60000055,North Lincolnshire LPA,North Lincolnshire Council
44005181,Barrow upon Humber,E60000055,North Lincolnshire LPA,North Lincolnshire Council
44005180,Barton-upon-Humber,E60000055,North Lincolnshire LPA,North Lincolnshire Council
44005178,Appleby,E60000055,North Lincolnshire LPA,North Lincolnshire Council
44005179,Saxby All Saints,E60000055,North Lincolnshire LPA,North Lincolnshire Council
44005177,Winterton,E60000055,North Lincolnshire LPA,North Lincolnshire Council
44005176,Winteringham,E60000055,North Lincolnshire LPA,North Lincolnshire Council
44005175,Alkborough,E60000055,North Lincolnshire LPA,North Lincolnshire Council
44005169,Epworth,E60000055,North Lincolnshire LPA,North Lincolnshire Council
44001416,Crowle,E60000055,North Lincolnshire LPA,North Lincolnshire Council
44005173,"New Frodingham, Scunthorpe",E60000055,North Lincolnshire LPA,North Lincolnshire Council
44001414,"Old Crosby, Scunthorpe",E60000055,North Lincolnshire LPA,North Lincolnshire Council
44001415,Normanby,E60000055,North Lincolnshire LPA,North Lincolnshire Council
44005174,Burton upon Stather,E60000055,North Lincolnshire LPA,North Lincolnshire Council
44005084,Wheldrake,E60000056,York LPA,City of York Council
44005085,Elvington,E60000056,York LPA,City of York Council
44005105,Fulford Village,E60000056,York LPA,City of York Council
44007670,Fulford Road,E60000056,York LPA,City of York Council
44005100,Heslington,E60000056,York LPA,City of York Council
44005081,Askham Bryan,E60000056,York LPA,City of York Council
44005102,Middlethorpe,E60000056,York LPA,City of York Council
44005103,The Racecourse and Terry's Factory,E60000056,York LPA,City of York Council
44005104,Tadcaster Road,E60000056,York LPA,City of York Council
44005113,St Paul's Square/Holgate Road,E60000056,York LPA,City of York Council
44005099,Acomb,E60000056,York LPA,City of York Council
44006150,Central Historic Core,E60000056,York LPA,City of York Council
44005111,Clifton,E60000056,York LPA,City of York Council
44005110,Clifton (Malton Way and Shipton Road),E60000056,York LPA,City of York Council
44005096,Upper Poppleton,E60000056,York LPA,City of York Council
44007671,The Retreat/Heslington Road,E60000056,York LPA,City of York Council
44005107,New Walk/Terry Avenue,E60000056,York LPA,City of York Council
44005088,Osbaldwick,E60000056,York LPA,City of York Council
44005086,Dunnington,E60000056,York LPA,City of York Council
44005112,Heworth/Heworth Green/East Parade/Huntington Road,E60000056,York LPA,City of York Council
44005087,Murton,E60000056,York LPA,City of York Council
44005109,The Nestle/Rowntree Factory,E60000056,York LPA,City of York Council
44005097,New Earswick,E60000056,York LPA,City of York Council
44005089,Stockton-on-the-Forest,E60000056,York LPA,City of York Council
44005098,Huntington,E60000056,York LPA,City of York Council
44005093,Haxby,E60000056,York LPA,City of York Council
44005092,Towthorpe,E60000056,York LPA,City of York Council
44005091,Strensall,E60000056,York LPA,City of York Council
44005090,Strensall Railway Buildings,E60000056,York LPA,City of York Council
44005082,Copmanthorpe,E60000056,York LPA,City of York Council
44005101,Bishopthorpe,E60000056,York LPA,City of York Council
44005080,Askham Richard,E60000056,York LPA,City of York Council
44005095,Nether Poppleton,E60000056,York LPA,City of York Council
44005094,Skelton,E60000056,York LPA,City of York Council
44000509,Thornton Watlass,E60000058,Hambleton LPA,Hambleton District Council
44000500,West Tanfield,E60000058,Hambleton LPA,Hambleton District Council
44000511,Kirklington,E60000058,Hambleton LPA,Hambleton District Council
44000353,Well,E60000058,Hambleton LPA,Hambleton District Council
44000513,Pickhill,E60000058,Hambleton LPA,Hambleton District Council
44000371,Snape,E60000058,Hambleton LPA,Hambleton District Council
44000360,Burneston,E60000058,Hambleton LPA,Hambleton District Council
44004778,Bedale,E60000058,Hambleton LPA,Hambleton District Council
44000512,Ainderby Steeple,E60000058,Hambleton LPA,Hambleton District Council
44000361,Crakehall,E60000058,Hambleton LPA,Hambleton District Council
44000501,Scruton,E60000058,Hambleton LPA,Hambleton District Council
44000351,Kirkby Fleetham,E60000058,Hambleton LPA,Hambleton District Council
44000368,Newton-on-Ouse,E60000058,Hambleton LPA,Hambleton District Council
44000496,Aldwark,E60000058,Hambleton LPA,Hambleton District Council
44000355,Tollerton,E60000058,Hambleton LPA,Hambleton District Council
44000358,Alne,E60000058,Hambleton LPA,Hambleton District Council
44000498,Brafferton and Helperby,E60000058,Hambleton LPA,Hambleton District Council
44000508,Sutton-on-the-Forest,E60000058,Hambleton LPA,Hambleton District Council
44000503,Stillington,E60000058,Hambleton LPA,Hambleton District Council
44004775,Easingwold,E60000058,Hambleton LPA,Hambleton District Council
44000506,Crayke,E60000058,Hambleton LPA,Hambleton District Council
44000359,Oulston,E60000058,Hambleton LPA,Hambleton District Council
44000510,Topcliffe,E60000058,Hambleton LPA,Hambleton District Council
44004776,Thirsk and Sowerby,E60000058,Hambleton LPA,Hambleton District Council
44006203,Sandhutton,E60000058,Hambleton LPA,Hambleton District Council
44000367,Husthwaite,E60000058,Hambleton LPA,Hambleton District Council
44000369,Carlton Husthwaite,E60000058,Hambleton LPA,Hambleton District Council
44000502,Kilburn,E60000058,Hambleton LPA,Hambleton District Council
44000354,Sutton-under-Whitestonecliffe,E60000058,Hambleton LPA,Hambleton District Council
44000366,Felixkirk,E60000058,Hambleton LPA,Hambleton District Council
44000356,Kepwick,E60000058,Hambleton LPA,Hambleton District Council
44000372,Nether Silton,E60000058,Hambleton LPA,Hambleton District Council
44000507,Maunby,E60000058,Hambleton LPA,Hambleton District Council
44000365,Newby Wiske,E60000058,Hambleton LPA,Hambleton District Council
44000505,Knayton,E60000058,Hambleton LPA,Hambleton District Council
44000363,Borrowby,E60000058,Hambleton LPA,Hambleton District Council
44000370,Romanby,E60000058,Hambleton LPA,Hambleton District Council
44004779,Northallerton,E60000058,Hambleton LPA,Hambleton District Council
44000352,Brompton,E60000058,Hambleton LPA,Hambleton District Council
44000497,Great Smeaton,E60000058,Hambleton LPA,Hambleton District Council
44000504,Hornby,E60000058,Hambleton LPA,Hambleton District Council
44000495,Kirkby,E60000058,Hambleton LPA,Hambleton District Council
44000362,Great Broughton,E60000058,Hambleton LPA,Hambleton District Council
44004777,Stokesley,E60000058,Hambleton LPA,Hambleton District Council
44000499,Great Ayton,E60000058,Hambleton LPA,Hambleton District Council
44000364,Thimbleby,E60000058,Hambleton LPA,Hambleton District Council
44000357,Hutton Rudby,E60000058,Hambleton LPA,Hambleton District Council
44000373,Crathorne,E60000058,Hambleton LPA,Hambleton District Council
44000509,Thornton Watlass,E60000336,North Yorkshire LPA,North Yorkshire Council
44000500,West Tanfield,E60000336,North Yorkshire LPA,North Yorkshire Council
44000511,Kirklington,E60000336,North Yorkshire LPA,North Yorkshire Council
44000353,Well,E60000336,North Yorkshire LPA,North Yorkshire Council
44000513,Pickhill,E60000336,North Yorkshire LPA,North Yorkshire Council
44000371,Snape,E60000336,North Yorkshire LPA,North Yorkshire Council
44000360,Burneston,E60000336,North Yorkshire LPA,North Yorkshire Council
44004778,Bedale,E60000336,North Yorkshire LPA,North Yorkshire Council
44000512,Ainderby Steeple,E60000336,North Yorkshire LPA,North Yorkshire Council
44000361,Crakehall,E60000336,North Yorkshire LPA,North Yorkshire Council
44000501,Scruton,E60000336,North Yorkshire LPA,North Yorkshire Council
44000351,Kirkby Fleetham,E60000336,North Yorkshire LPA,North Yorkshire Council
44000368,Newton-on-Ouse,E60000336,North Yorkshire LPA,North Yorkshire Council
44000496,Aldwark,E60000336,North Yorkshire LPA,North Yorkshire Council
44000355,Tollerton,E60000336,North Yorkshire LPA,North Yorkshire Council
44000358,Alne,E60000336,North Yorkshire LPA,North Yorkshire Council
44000498,Brafferton and Helperby,E60000336,North Yorkshire LPA,North Yorkshire Council
44000508,Sutton-on-the-Forest,E60000336,North Yorkshire LPA,North Yorkshire Council
44000503,Stillington,E60000336,North Yorkshire LPA,North Yorkshire Council
44004775,Easingwold,E60000336,North Yorkshire LPA,North Yorkshire Council
44000506,Crayke,E60000336,North Yorkshire LPA,North Yorkshire Council
44000359,Oulston,E60000336,North Yorkshire LPA,North Yorkshire Council
44000510,Topcliffe,E60000336,North Yorkshire LPA,North Yorkshire Council
44004776,Thirsk and Sowerby,E60000336,North Yorkshire LPA,North Yorkshire Council
44006203,Sandhutton,E60000336,North Yorkshire LPA,North Yorkshire Council
44000367,Husthwaite,E60000336,North Yorkshire LPA,North Yorkshire Council
44000369,Carlton Husthwaite,E60000336,North Yorkshire LPA,North Yorkshire Council
44000502,Kilburn,E60000336,North Yorkshire LPA,North Yorkshire Council
44000354,Sutton-under-Whitestonecliffe,E60000336,North Yorkshire LPA,North Yorkshire Council
44000366,Felixkirk,E60000336,North Yorkshire LPA,North Yorkshire Council
44000356,Kepwick,E60000336,North Yorkshire LPA,North Yorkshire Council
44000372,Nether Silton,E60000336,North Yorkshire LPA,North Yorkshire Council
44000507,Maunby,E60000336,North Yorkshire LPA,North Yorkshire Council
44000365,Newby Wiske,E60000336,North Yorkshire LPA,North Yorkshire Council
44000505,Knayton,E60000336,North Yorkshire LPA,North Yorkshire Council
44000363,Borrowby,E60000336,North Yorkshire LPA,North Yorkshire Council
44000370,Romanby,E60000336,North Yorkshire LPA,North Yorkshire Council
44004779,Northallerton,E60000336,North Yorkshire LPA,North Yorkshire Council
44000352,Brompton,E60000336,North Yorkshire LPA,North Yorkshire Council
44000497,Great Smeaton,E60000336,North Yorkshire LPA,North Yorkshire Council
44000504,Hornby,E60000336,North Yorkshire LPA,North Yorkshire Council
44000495,Kirkby,E60000336,North Yorkshire LPA,North Yorkshire Council
44000362,Great Broughton,E60000336,North Yorkshire LPA,North Yorkshire Council
44004777,Stokesley,E60000336,North Yorkshire LPA,North Yorkshire Council
44000499,Great Ayton,E60000336,North Yorkshire LPA,North Yorkshire Council
44000364,Thimbleby,E60000336,North Yorkshire LPA,North Yorkshire Council
44000357,Hutton Rudby,E60000336,North Yorkshire LPA,North Yorkshire Council
44000373,Crathorne,E60000336,North Yorkshire LPA,North Yorkshire Council
44005124,Kirkby Overblow,E60000336,North Yorkshire LPA,North Yorkshire Council
44002742,Kirk Deighton,E60000336,North Yorkshire LPA,North Yorkshire Council
44002756,Spofforth,E60000336,North Yorkshire LPA,North Yorkshire Council
44002741,North Deighton,E60000336,North Yorkshire LPA,North Yorkshire Council
44002749,Hunsingore,E60000336,North Yorkshire LPA,North Yorkshire Council
44002753,Plompton,E60000336,North Yorkshire LPA,North Yorkshire Council
44002747,Goldsborough,E60000336,North Yorkshire LPA,North Yorkshire Council
44002760,Knaresborough,E60000336,North Yorkshire LPA,North Yorkshire Council
44005123,Coneythorpe,E60000336,North Yorkshire LPA,North Yorkshire Council
44002745,Bilton in Ainsty,E60000336,North Yorkshire LPA,North Yorkshire Council
44002758,Tockwith,E60000336,North Yorkshire LPA,North Yorkshire Council
44002750,Kirk Hammerton,E60000336,North Yorkshire LPA,North Yorkshire Council
44005125,Pannal,E60000336,North Yorkshire LPA,North Yorkshire Council
44002764,Follifoot,E60000336,North Yorkshire LPA,North Yorkshire Council
44005126,Harrogate,E60000336,North Yorkshire LPA,North Yorkshire Council
44005511,Starbeck Spa,E60000336,North Yorkshire LPA,North Yorkshire Council
44002952,Scriven,E60000336,North Yorkshire LPA,North Yorkshire Council
44002754,Ripley,E60000336,North Yorkshire LPA,North Yorkshire Council
44002951,Burton Leonard,E60000336,North Yorkshire LPA,North Yorkshire Council
44002746,Bishop Monkton,E60000336,North Yorkshire LPA,North Yorkshire Council
44002757,Studley Roger,E60000336,North Yorkshire LPA,North Yorkshire Council
44002738,Bishopton,E60000336,North Yorkshire LPA,North Yorkshire Council
44005119,Leathley,E60000336,North Yorkshire LPA,North Yorkshire Council
44005118,Clifton,E60000336,North Yorkshire LPA,North Yorkshire Council
44002763,Hampsthwaite,E60000336,North Yorkshire LPA,North Yorkshire Council
44005509,Hackfall,E60000336,North Yorkshire LPA,North Yorkshire Council
44002744,Masham,E60000336,North Yorkshire LPA,North Yorkshire Council
44005115,Fearby,E60000336,North Yorkshire LPA,North Yorkshire Council
44005515,Weston,E60000336,North Yorkshire LPA,North Yorkshire Council
44002739,Denton,E60000336,North Yorkshire LPA,North Yorkshire Council
44005512,Timble,E60000336,North Yorkshire LPA,North Yorkshire Council
44002766,Glasshouses,E60000336,North Yorkshire LPA,North Yorkshire Council
44002950,Pateley Bridge,E60000336,North Yorkshire LPA,North Yorkshire Council
44005513,Wath (Nidderdale),E60000336,North Yorkshire LPA,North Yorkshire Council
44002762,Ramsgill,E60000336,North Yorkshire LPA,North Yorkshire Council
44005116,Healey,E60000336,North Yorkshire LPA,North Yorkshire Council
44002765,Ripon,E60000336,North Yorkshire LPA,North Yorkshire Council
44005514,Wath (Ripon),E60000336,North Yorkshire LPA,North Yorkshire Council
44002761,Green Hammerton,E60000336,North Yorkshire LPA,North Yorkshire Council
44002752,Nun Monkton,E60000336,North Yorkshire LPA,North Yorkshire Council
44002759,Whixley,E60000336,North Yorkshire LPA,North Yorkshire Council
44002751,Little Ouseburn,E60000336,North Yorkshire LPA,North Yorkshire Council
44002748,Great Ouseburn,E60000336,North Yorkshire LPA,North Yorkshire Council
44005120,Farnham,E60000336,North Yorkshire LPA,North Yorkshire Council
44005121,Staveley,E60000336,North Yorkshire LPA,North Yorkshire Council
44005122,Marton cum Grafton,E60000336,North Yorkshire LPA,North Yorkshire Council
44002755,Roecliffe,E60000336,North Yorkshire LPA,North Yorkshire Council
44002740,Aldborough,E60000336,North Yorkshire LPA,North Yorkshire Council
44002743,Boroughbridge,E60000336,North Yorkshire LPA,North Yorkshire Council
44002737,Baldersby St James,E60000336,North Yorkshire LPA,North Yorkshire Council
44005117,Nesfield,E60000336,North Yorkshire LPA,North Yorkshire Council
44005114,Lofthouse,E60000336,North Yorkshire LPA,North Yorkshire Council
44005510,Middlesmoor,E60000336,North Yorkshire LPA,North Yorkshire Council
44005635,East Witton,E60000336,North Yorkshire LPA,North Yorkshire Council
44005637,Thornton Steward,E60000336,North Yorkshire LPA,North Yorkshire Council
44005639,Middleham,E60000336,North Yorkshire LPA,North Yorkshire Council
44005619,Spennithorne,E60000336,North Yorkshire LPA,North Yorkshire Council
44005623,Leyburn Quarry Hills,E60000336,North Yorkshire LPA,North Yorkshire Council
44005625,Constable Burton,E60000336,North Yorkshire LPA,North Yorkshire Council
44005603,Bellerby,E60000336,North Yorkshire LPA,North Yorkshire Council
44005613,East Hauxwell,E60000336,North Yorkshire LPA,North Yorkshire Council
44005606,Hudswell,E60000336,North Yorkshire LPA,North Yorkshire Council
44005624,Finghall,E60000336,North Yorkshire LPA,North Yorkshire Council
44005615,Patrick Brompton,E60000336,North Yorkshire LPA,North Yorkshire Council
44005626,Hornby,E60000336,North Yorkshire LPA,North Yorkshire Council
44005627,Catterick Village,E60000336,North Yorkshire LPA,North Yorkshire Council
44005617,Bolton on Swale,E60000336,North Yorkshire LPA,North Yorkshire Council
44005616,Brompton on Swale,E60000336,North Yorkshire LPA,North Yorkshire Council
44005628,Scorton,E60000336,North Yorkshire LPA,North Yorkshire Council
44005636,Easby,E60000336,North Yorkshire LPA,North Yorkshire Council
44005610,Skeeby,E60000336,North Yorkshire LPA,North Yorkshire Council
44005618,Croft,E60000336,North Yorkshire LPA,North Yorkshire Council
44005640,Richmond,E60000336,North Yorkshire LPA,North Yorkshire Council
44005641,Richmond Hill,E60000336,North Yorkshire LPA,North Yorkshire Council
44005605,Richmond Racecourse,E60000336,North Yorkshire LPA,North Yorkshire Council
44005632,Whashton,E60000336,North Yorkshire LPA,North Yorkshire Council
44005607,Hartforth,E60000336,North Yorkshire LPA,North Yorkshire Council
